R_death_2018,Less than a high school diploma 2014-18,Employed_2018,anycondition_prevalence,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Percent of Population Aged 60+,Internal Medicine Primary Care (2019),POP_ESTIMATE_2018,Civilian_labor_force_2018,Family Medicine/General Practice Primary Care (2019),R_birth_2018,Total Specialist Physicians (2019),30-39,60-69,Asian-alone pop,80+,CI90LBINC_2018,anycondition_number,40-49,Obesity_prevalence,Heart disease_prevalence,Some college or associate's degree 2014-18,Median_Household_Income_2018,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),70-79,Active General Surgeons per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),High school diploma only 2014-18,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Two or more races pop,19-Oct,Total nurse practitioners (2019),R_INTERNATIONAL_MIG_2018,COPD_prevalence,diabetes_prevalence,Bachelor's degree or higher 2014-18,N_POP_CHG_2018,Unemployed_2018,50-59,R_NET_MIG_2018,GQ_ESTIMATES_2018,CI90UBINC_2018,R_DOMESTIC_MIG_2018,COPD_number,Population Aged 60+,Total physician assistants (2019),CKD_prevalence,Native American/American Indian-alone pop,Hawaiian/Pacific Islander-alone pop,0-9,Black-alone pop,county_pop2018_18 and older,White-alone pop,Heart disease_number,20-29,diabetes_number,Active Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),CKD_number
7.0,139584,356132,45.8,6.2,14.9,506.9724832,896764,386997,344.5408845,15.0,1332.347172,127165,77675,48101,21221,49718,292189,104687,33.6,6.6,159525,51586,87.1,43294,7.2,96.2,147239,243.8,28226,140031,349.4376361,17,7.1,12.3,85752,7776,30865,99523,150,32382,53454,155,45020,130831,179.4795488,3.3,23649,2531,143957,56081,637584,738176,42090,139211,78504,279.6,8.138582546,20771
12.9,2869,4121,60.6,7.6,23.6,6.685577976,15126,4425,6.431695268,9.8,21.8542235,1550,2112,21,574,28986,7324,1879,44.3,12.6,2974,32228,72.9,1243,8.3,77.3,3458,214.6,147,1880,9.931891535,2,16.5,18.8,1382,-159,304,2289,43,815,35470,81,1999,3700,3.337711334,4.3,25,4,1683,153,12080,14776,1522,1916,2270,230.9,0.355435791,521
8.7,6501,39651,40.3,5.5,20.2,19.08867649,86081,40747,45.24359825,14.4,68.45425115,11834,8919,1485,3249,48603,25128,9586,30.1,6.9,20934,51594,68.9,5852,5.8,73.9,14840,181.6,1671,12659,33.76094967,82,7.0,11.6,10943,803,1096,9551,167,963,54585,73,4360,16621,30.32596933,3.1,1148,261,13097,649,62404,80867,4301,11334,7264,192.6,2.20820165,1918
11.9,1424,3432,53.4,6.1,23.9,4.07487617,8611,3673,2.792166054,10.6,10.46796233,967,1145,36,411,32080,3539,847,39.0,10.2,1967,35290,71.9,763,7.0,79.1,1942,202.9,119,1117,3.941448124,0,11.6,19.6,746,-106,241,1195,315,271,38500,6,770,2148,2.723405588,4.8,49,14,1061,5199,6624,3194,678,1105,1296,228.7,0.118693661,315
12.3,3917,25489,46.9,7.1,26.4,40.68504125,60155,27011,27.81979927,9.8,117.2383772,6684,8623,458,3095,46732,22660,7046,34.3,9.4,12930,50904,83.7,5601,8.3,93.7,18030,248.6,1070,7183,31.07727854,2,10.5,13.5,8301,-307,1522,8491,76,1725,55076,352,5094,16090,11.50667243,3.4,163,14,6194,722,48311,57728,4550,7238,6536,292.7,0.998342778,1627
9.2,8012,46668,48.6,5.8,16.5,40.28238288,120422,48566,69.02061054,14.1,142.3779143,17562,11534,3236,3744,48906,44780,13138,36.3,7.1,27109,51382,68.5,6482,6.2,73.9,24826,189.1,8130,16243,34.54084536,19,7.9,12.4,17447,-1324,1898,13937,432,10320,53858,398,7234,20343,39.33563999,2.9,8123,790,16353,21209,92090,78934,6494,21429,11440,206.7,3.817511645,2708
11.6,2502,6804,53.4,6.1,22.4,9.797969005,20705,7176,6.7137148,9.1,25.17003368,2542,2569,112,901,31983,8907,2862,39.7,9.3,4071,35636,71.9,1660,7.0,79.1,6310,202.9,298,2369,9.477143584,12,10.7,16.4,2045,-36,372,2935,53,1853,39289,19,1781,4726,6.548381454,3.9,95,37,2161,6256,16693,13907,1553,2706,2732,228.7,0.285396847,658
6.2,2653,32176,47.9,7.6,17.4,29.37923893,66470,33270,28.26357163,8.6,96.03664129,8310,6906,1157,1577,96461,23714,10419,35.6,6.5,13138,102136,72.9,4071,8.3,77.3,9176,214.6,1145,10615,43.64490482,1,7.4,10.3,18211,-19,1094,9626,168,4587,107811,13,3647,11255,14.66730612,2.5,286,48,8033,2936,49533,60898,3225,6913,5099,230.9,1.561934222,1216
6.4,48433,105834,46.5,6.2,15.1,155.3343961,274765,115408,105.5659863,14.8,408.2259889,36810,23046,21743,7349,53521,90230,31673,36.3,6.6,46711,56169,87.1,13374,7.2,96.2,40839,243.8,8756,47052,107.0663319,9,7.0,12.8,22051,3425,9574,29795,155,6696,58817,161,13508,40383,54.99183534,3.4,6913,1053,43740,10929,194177,225371,12913,41926,24850,279.6,2.493630022,6602
8.5,9646,49474,48.3,6.1,17.6,51.8367217,109541,51780,35.51929645,12.5,133.1635189,13477,10700,1295,2797,52162,39144,15237,37.6,6.8,22158,56598,71.9,6487,7.0,79.1,22876,202.9,2273,17250,50.13937625,5,8.0,14.1,13311,1606,2306,14672,200,1633,61034,261,6492,18455,34.64459082,3.3,505,118,14552,51098,81128,54252,5517,14369,11412,228.7,1.509908527,2665
10.4,2659,20179,43.4,7.1,27.0,19.85994831,37830,20868,21.3175592,9.5,59.84663979,4054,5913,195,1595,55325,13096,4537,37.5,8.0,8539,59983,86.4,3379,7.9,94.6,11893,238.3,465,4450,19.78836921,1,7.8,10.7,4397,304,689,6443,96,238,64641,376,2339,10126,11.97323227,3.2,569,8,3934,165,30152,36428,2417,3525,3235,264.9,0.865456463,966
10.6,3157,24210,43.2,7.1,27.9,23.71014289,45164,25058,25.45033687,10.7,71.44894633,5069,6507,313,2456,46381,15288,5012,36.7,8.5,10669,50344,86.4,4366,7.9,94.6,11942,238.3,610,5423,23.62468694,2,8.0,11.3,6405,0,848,6424,4,610,54307,255,2849,12648,14.2944505,3.4,503,10,5201,675,35425,43053,2997,4706,4014,264.9,1.033240172,1214
9.6,1085,12995,45.0,6.5,23.3,10.38307049,25642,13356,17.55697599,11.7,33.20470194,2899,3237,95,1334,59690,8847,3049,36.5,7.3,6167,62799,77.9,2023,6.9,84.8,6420,193.1,268,3349,15.61522807,9,6.9,10.4,3999,9,361,3993,277,313,65908,315,1361,5969,6.930171459,2.9,77,14,3161,174,19654,25014,1435,2597,2041,218.2,0.958687259,578
6.8,11499,77327,46.1,5.4,18.1,61.93737162,163694,79824,54.81970682,11.5,193.3290077,23392,16305,3232,5015,71158,56504,22352,36.2,6.5,30548,73864,66.5,10105,6.2,72.9,31336,199.9,4490,23865,56.46224485,6,6.1,11.9,27891,3853,2497,21008,524,1915,76570,529,7520,27355,33.32413097,2.9,1586,363,21707,14069,122676,139954,7948,19945,14653,224.8,2.98280344,3503
11.3,1548,18913,38.9,11.7,26.9,21.43251963,35634,19440,29.76590925,9.1,59.74481248,4208,5364,317,1739,61678,11222,4300,27.2,7.7,7505,65969,119.7,3616,12.1,128.9,7911,305.7,608,3821,29.28667278,4,7.8,10.2,9344,211,527,5412,18,260,70260,252,2246,9471,14.80308188,3.0,167,10,3619,338,28815,34194,2227,3555,2945,330.2,0.905224431,875
13.5,1293,7156,47.7,11.7,34.0,10.10457231,16800,7467,14.03343086,9.4,28.16727983,1546,3099,141,976,36558,6671,1876,35.8,10.9,4046,40066,119.7,2039,12.1,128.9,5218,305.7,256,1682,13.80749012,3,11.2,14.7,2368,-1,311,2714,159,242,43574,117,1572,5761,6.97905864,4.0,129,8,1453,98,13972,16168,1519,1415,2056,330.2,0.426776967,565
9.4,3625,16249,48.5,6.2,21.7,19.29723401,39639,17062,15.36143811,11.9,57.18165543,5266,4824,636,1507,41816,14947,4532,39.6,7.9,9225,46355,78.1,3044,7.1,86.2,8466,223.5,1025,5070,18.00693429,35,8.6,13.9,5498,163,813,5238,171,1858,50894,15,2659,8584,16.19364326,3.5,241,34,4821,14481,30817,23222,2445,5337,4273,255.0,0.427554937,1081
13.6,835,4536,49.2,6.3,27.8,5.438640995,8743,4683,3.904518961,12.0,15.50533571,887,1130,16,485,41944,3312,1028,34.4,9.6,1501,47049,79.0,856,7.0,86.6,2796,236.3,134,1125,4.876367431,7,11.1,13.6,1054,-51,147,1185,211,88,52154,30,746,2477,0.949015025,3.6,26,12,1075,156,6728,8399,643,972,917,273.1,0.174105012,241
7.0,2034,27204,37.1,7.1,19.6,26.33241204,50159,27919,28.26506613,9.6,79.35098084,6306,6016,1205,1695,68204,14168,6741,32.6,6.0,11338,72645,86.4,3229,7.9,94.6,10660,238.3,738,7103,26.23750492,9,5.8,8.5,9666,165,715,7821,53,163,77086,56,2198,9760,15.87537292,2.6,270,28,5986,409,38200,47509,2302,5262,3245,264.9,1.147513369,994
12.2,2091,5604,55.4,6.7,25.1,6.160030537,15604,5938,5.73159754,12.0,17.66502396,1745,2116,35,756,37283,6740,1766,38.2,9.6,3624,41495,61.2,1455,7.1,65.9,4010,174.8,109,2013,10.89891747,3,10.5,16.0,1291,-219,334,2147,419,53,45707,78,1276,4038,0.559052814,3.9,75,1,1765,5403,12167,9981,1167,1841,1950,191.3,0.517254473,475
11.1,872,3636,49.4,8.5,11.7,2.958545668,10008,4113,8.034215758,21.0,11.4813286,1362,800,152,114,50553,3229,1012,37.8,8.2,1457,55318,105.6,334,9.6,112.8,2347,256.7,636,1697,6.514228993,17,10.2,13.8,799,40,477,1080,70,174,60083,74,665,1151,4.695673399,3.6,7554,16,2063,83,6541,1567,536,1546,903,276.9,0.284997518,233
10.1,3363,14804,52.5,7.4,23.0,17.84649077,33683,15332,12.36865795,12.0,50.26570847,4209,4059,229,1110,46957,13531,4448,39.9,8.5,6262,51868,77.8,2447,8.1,85.1,9354,225.8,657,4464,28.5981681,16,10.7,13.5,3179,749,528,4701,35,359,56779,516,2765,7297,5.930587399,3.2,147,29,4195,2264,25784,30357,2192,4050,3491,253.1,0.572162375,836
11.2,7646,29825,48.9,6.2,23.2,29.73441006,70741,30954,32.57288439,10.8,89.77370786,8215,8484,966,3390,40363,26805,8321,36.3,8.6,13850,43879,72.3,5733,7.0,80.1,14475,205.0,1000,9410,29.51178462,44,9.1,14.3,11075,154,1129,9105,145,2621,47395,0,4958,16269,14.59588028,3.7,359,67,8723,22984,54772,45365,4686,9360,7831,229.5,0.960072201,2027
13.1,2091,6041,52.7,6.9,24.3,6.462494612,13824,6298,5.283124698,10.2,17.9366043,1557,1828,155,602,34833,5616,1648,36.6,9.8,2326,39057,71.2,1181,7.6,77.2,3753,196.7,270,1764,7.175207365,7,11.1,16.4,1505,-37,257,1913,17,132,43281,20,1184,3371,1.513100489,3.9,87,6,1682,3244,10664,10062,1050,1649,1745,217.1,0.285650747,411
14.5,958,3933,49.7,6.2,38.3,5.422737446,11139,4111,4.316735011,8.7,16.06868135,955,2101,40,684,38262,4576,1185,31.3,11.6,2616,42878,78.1,1680,7.1,86.2,2834,223.5,179,1142,5.060148869,47,11.8,15.1,1890,138,178,1486,449,113,47494,411,1083,4115,4.550593916,4.2,69,6,973,145,9215,10700,1072,933,1394,255.0,0.120147694,387
9.8,49310,395215,44.5,7.1,20.9,552.3534574,816684,412156,377.6907147,13.0,1591.666641,111949,95306,23622,32388,55696,279927,91913,33.9,7.4,150363,57300,83.7,50729,8.3,93.7,144453,248.6,20402,105296,421.9153212,56,7.8,12.8,203222,2013,16941,105346,154,22425,58904,13,48978,169087,156.218357,3.0,2022,906,105308,216943,629137,552789,46814,118449,80604,292.7,13.55382883,18983
11.9,225,2024,44.0,6.2,31.8,1.941596502,4190,2084,2.736478291,10.2,5.96161342,458,564,15,313,43754,1423,405,35.0,8.8,996,48604,80.3,469,6.8,88.2,1083,214.5,44,501,2.269539535,15,7.8,11.6,681,-40,60,544,19,45,53454,267,252,1353,1.785226314,3.4,13,2,537,18,3230,4098,284,399,374,239.2,0.20197816,111
11.5,2267,5719,57.5,6.7,25.5,5.698936224,14436,5976,5.302572551,10.2,16.34275095,1594,1887,22,703,35805,6361,1786,38.1,10.2,2832,39176,61.2,1145,7.1,65.9,3676,174.8,175,1958,10.08310514,32,11.7,16.7,1121,-89,257,1991,386,217,42547,205,1294,3727,0.517206256,4.1,51,3,1719,4114,11060,10071,1126,1653,1849,191.3,0.478536629,451
9.7,7121,51115,44.4,7.1,24.5,71.84184942,106222,53197,49.12434075,11.1,207.020113,13071,13516,1889,4673,55859,36363,13134,32.4,8.1,22438,59922,83.7,8850,8.3,93.7,26778,248.6,2137,13543,54.87641395,14,9.2,11.7,16425,957,2082,14559,398,1056,63985,52,7555,25472,20.31853976,3.1,252,35,13015,2553,81833,99356,6633,11861,9590,292.7,1.762878673,2511
11.2,1758,6825,47.4,6.3,26.4,7.900335361,15841,7083,6.935110772,11.2,21.85610668,1888,2129,54,730,45807,5926,1847,34.4,8.7,3315,51131,81.7,1569,7.3,90.3,3824,231.8,336,1839,8.328084215,2,9.5,13.4,2192,140,258,2182,188,56,56455,406,1185,4077,3.909252573,3.6,51,7,1858,3004,12491,12389,1082,1799,1673,263.2,0.178538652,444
10.9,1581,4007,54.4,5.8,26.1,4.237574748,12668,4222,7.260742176,10.9,14.97769028,1486,1613,114,588,34081,5275,1443,39.6,11.3,2563,37776,68.5,1222,6.2,73.9,3242,189.1,937,1682,3.633583806,25,12.0,15.5,1277,-61,215,1618,71,78,41471,12,1166,3332,4.137980497,4.1,2232,8,1584,106,9690,9271,1091,1432,1505,206.7,0.401589722,394
5.3,4164,9239,47.1,6.3,14.4,9.014203994,21780,9554,13.38291365,18.1,28.52378409,2843,1664,652,551,45937,7010,2549,38.7,6.8,3459,50671,80.5,873,6.8,88.0,4008,206.5,410,3614,12.28325557,44,7.3,13.5,1459,-419,315,2346,394,476,55405,400,1080,3309,6.223915123,3.2,366,50,3988,1096,14871,19206,1014,3352,2013,227.6,1.039812743,471
8.6,1146,12813,32.9,6.3,19.9,12.25571878,24574,13113,10.75837461,26.5,33.90518057,3332,2573,4714,909,96141,6061,3023,25.3,5.3,3443,105532,81.7,1476,7.3,90.3,2158,231.8,883,2584,12.91928171,128,4.7,9.5,9578,412,300,3287,137,521,114923,345,874,4687,6.064388152,2.4,164,37,4020,1529,18433,17247,976,3370,1743,263.2,0.276965396,451
8.8,8688,53777,42.3,6.5,20.2,41.52053914,102539,55149,70.20804779,14.2,132.7812547,13063,11342,3061,3801,57267,32057,11941,34.1,6.9,20583,60059,77.9,6427,6.9,84.8,21064,193.1,3046,15162,62.44325213,17,6.9,10.7,15047,487,1372,12421,117,2472,62851,8,5250,20666,27.71284811,3.0,2915,283,14666,4106,75797,89128,5230,13716,8145,218.2,3.833664803,2255
8.8,1299,9694,46.7,7.6,17.5,8.306806326,18794,10061,7.991357984,9.1,27.15379324,2325,2346,69,444,80995,6782,2813,36.8,7.8,4381,85899,72.9,1161,8.3,77.3,4460,214.6,236,2535,12.34033912,4,9.6,12.1,2564,323,367,3100,411,113,90803,412,1401,3154,4.147094196,2.8,60,17,2143,336,14532,18076,1127,1927,1755,230.9,0.441627678,400
17.1,1168,2627,56.6,6.5,30.4,2.058215059,6900,2746,3.85772233,12.3,8.326727663,660,1064,50,427,29314,3081,703,41.5,12.3,1205,32922,75.0,663,7.0,79.9,2199,188.2,153,747,2.987731537,0,13.0,19.8,537,-152,119,1030,119,84,36530,131,708,2254,0.478494936,4.8,48,0,850,2762,5447,3887,673,756,1080,207.6,0.201471552,263
12.2,2336,17880,41.5,10.4,24.2,9.031950524,39531,18865,25.72737422,12.6,37.22258398,4902,5344,191,1587,47219,12223,4167,29.6,8.0,9739,51204,76.2,3131,10.6,79.8,8267,199.6,1168,5452,19.56922614,3,8.3,11.9,6236,-303,985,4937,92,1039,55189,164,2429,9748,11.01624268,3.3,8731,23,5585,238,29427,29180,2360,4426,3503,207.9,1.984292161,978
13.1,697,6059,50.5,6.3,26.5,5.15026421,12444,6313,7.646325869,10.3,16.29706011,1412,1674,95,705,40081,4872,1399,39.6,8.6,3222,44423,80.5,1061,6.8,88.0,2918,206.5,391,1760,7.018036376,3,8.9,13.6,1757,-74,254,1593,116,382,48765,362,862,3383,3.556033048,3.5,122,4,1440,261,9654,11571,834,1400,1313,227.6,0.594096867,334
10.7,590,3886,37.5,10.4,26.7,1.801546378,7885,4058,5.131677563,9.3,7.424554771,903,1118,65,452,49263,2285,900,28.4,8.2,2135,55190,76.2,741,10.6,79.8,1717,199.6,179,1113,3.903350486,19,8.3,11.3,1220,-150,172,1085,566,140,61117,385,506,2206,2.197340658,3.4,143,8,858,40,6092,7450,500,715,686,207.9,0.39579428,207
14.9,1250,4065,54.8,5.4,33.4,3.756486038,9928,4260,3.324801454,8.0,11.72535577,977,1659,90,560,34088,4457,1039,40.4,11.8,2114,38011,66.5,1246,6.2,72.9,3083,199.9,237,1018,3.424420974,7,11.7,18.2,1126,-145,195,1589,55,154,41934,75,948,3384,2.021100177,4.5,124,8,952,2119,8132,7350,960,888,1481,224.8,0.18090628,370
4.7,46214,366922,33.6,5.4,15.2,298.1041072,787858,382102,263.8468397,12.8,930.4910707,110508,78676,163833,15498,89314,192056,119832,28.7,5.2,124372,92310,66.5,37291,6.2,72.9,83705,199.9,17702,121536,271.752363,99,4.6,11.2,217907,21722,15180,99900,523,5117,95306,142,26032,107897,160.3887936,2.5,4748,723,115007,166491,571354,434361,29483,89610,63795,224.8,14.35621069,14334
10.9,364,3303,45.1,6.2,29.3,2.669579343,5761,3375,3.762494376,11.8,8.196862748,659,785,32,372,44596,1987,646,35.2,8.6,1558,49782,80.3,532,6.8,88.2,1360,214.5,182,708,3.120481447,4,8.2,11.6,883,-46,72,720,2,40,54968,258,361,1699,2.454579664,3.4,366,2,751,23,4407,5156,379,588,513,239.2,0.277707918,152
8.4,3598,12671,46.0,5.4,17.1,11.77836965,31129,13333,10.42483325,12.9,36.76456486,3739,2541,769,1032,39033,10851,2921,37.2,6.7,5028,42605,66.5,1847,6.2,72.9,4350,199.9,483,4981,10.7371878,83,5.6,13.2,4287,-23,662,2708,52,1691,46177,2,1318,5398,6.337109931,3.2,285,53,4164,1296,23589,28243,1570,7196,3107,224.8,0.567227194,758
9.3,234,2490,45.7,9.7,29.6,1.787147881,3870,2538,2.988762981,10.1,4.597705232,409,566,30,210,58515,1401,426,35.6,8.0,1058,64756,79.6,375,10.5,87.0,1038,217.1,65,423,2.326856358,63,6.8,11.1,495,-1,48,560,16,39,70997,123,208,1148,1.155790795,3.0,53,6,449,76,3067,3640,247,452,341,237.6,0.198571987,92
6.1,255,4085,35.6,10.4,22.8,2.242051314,9813,4264,6.386449197,9.9,9.239969052,1256,1372,72,359,66303,2704,1270,27.4,7.0,2465,74570,76.2,905,10.6,79.8,2465,199.6,142,1235,4.857777847,48,7.0,9.7,1751,54,179,1332,146,550,82837,232,534,2292,2.734623194,2.9,117,4,1157,88,7604,9390,536,927,737,207.9,0.49257188,217
11.8,6010,22214,49.4,6.7,24.4,21.86526604,55387,23312,20.34452659,10.9,62.70268405,6161,7206,253,2129,40707,21175,6682,36.4,8.9,14138,45268,61.2,4806,7.1,65.9,11239,174.8,1048,7469,38.68612805,19,9.7,13.5,6153,148,1098,7469,267,1355,49829,66,4150,13434,1.984379531,3.4,382,48,6680,6908,42870,46748,3806,6785,5770,191.3,1.836014706,1446
8.4,4502,45835,40.8,10.4,20.7,22.61380524,98976,47682,64.4150816,12.9,93.19628828,13777,11607,1352,3649,59877,30961,11257,29.8,6.2,25459,63839,76.2,6827,10.6,79.8,16968,199.6,2886,12490,48.99657803,2,6.9,10.1,18845,516,1847,12454,53,1962,67801,56,5211,20072,27.58198973,2.8,1158,133,12734,2711,75944,90736,4725,14181,7639,207.9,4.968184485,2095
9.7,1665,5006,47.8,6.1,23.2,5.621351066,11879,5208,3.851833765,10.7,14.44070659,1312,1509,64,414,41541,4390,1498,33.1,8.7,2089,46218,71.9,945,7.0,79.1,3489,202.9,255,1573,5.437285131,0,10.5,13.8,783,120,202,1725,83,81,50895,283,961,2692,3.756977701,3.5,60,2,1399,1166,9185,10332,795,1504,1267,228.7,0.163739635,319
9.1,2404,15315,50.1,5.8,18.3,9.7128371,29036,15694,16.64216213,14.1,34.32998223,3645,2672,376,1097,45867,10911,2808,39.2,7.9,5054,49577,68.5,1742,6.2,73.9,5213,189.1,1212,4298,8.328444852,57,8.2,11.7,4338,94,379,3054,75,1523,53287,348,1788,5338,9.484559655,3.1,2288,21,4159,948,21792,24191,1719,5561,2547,206.7,0.920473569,673
6.8,701,6604,45.4,8.5,21.5,4.11441233,13918,7026,11.17308303,11.5,15.96693959,1928,1851,1171,394,63305,4909,1642,34.8,6.8,3671,68309,105.6,954,9.6,112.8,2865,256.7,1287,1709,9.059256507,28,7.2,10.6,2343,36,422,1958,65,252,73313,69,778,2951,6.530214065,2.9,1951,49,1695,147,10816,9313,734,1787,1148,276.9,0.396342472,313
7.2,13920,139748,38.9,7.1,19.3,138.2678685,263378,143673,148.415969,12.5,416.6610704,35463,29816,8934,9303,59961,77979,31539,33.1,6.1,55532,62097,86.4,16246,7.9,94.6,52309,238.3,6026,35364,137.7695243,35,6.0,9.1,51205,1515,3925,36248,32,6524,64233,309,12113,49706,83.3593965,2.7,8702,219,34300,7939,200674,231558,12232,35099,18187,264.9,6.025434638,5484
15.7,2208,2462,59.8,7.6,22.7,4.483129539,10143,2650,4.312884114,10.3,14.65472623,1177,1372,29,390,28885,4756,1312,42.5,12.6,1622,31921,72.9,799,8.3,77.3,2864,214.6,102,1137,6.660001047,7,16.7,17.8,718,-166,188,1543,372,227,34957,28,1324,2421,2.238159861,4.2,19,6,1233,37,7951,9950,1001,1180,1412,230.9,0.238343596,333
10.5,1226,8821,50.3,6.3,25.4,7.746503956,18717,9142,11.50082621,11.1,24.5123814,2272,2411,121,1143,45648,7180,2093,40.3,8.4,4590,50605,80.5,1462,6.8,88.0,4397,206.5,484,2522,10.55581701,4,8.5,12.5,2893,-125,321,2568,158,307,55562,3,1217,4867,5.348623478,3.4,177,18,2327,220,14278,17697,1194,1919,1780,227.6,0.893580124,481
10.0,584,7127,48.3,6.2,25.9,6.381782106,13772,7309,8.994458002,12.5,19.59506922,1596,1769,112,846,56026,5085,1401,41.1,7.1,3364,61478,80.3,1123,6.8,88.2,2746,214.5,211,1832,7.459689374,2,6.6,10.2,2618,2,182,1711,130,786,66930,112,697,3577,5.867813077,3.0,120,9,1790,230,10533,13090,749,1704,1073,239.2,0.663876662,311
13.3,3969,12661,50.5,6.2,24.3,13.55599241,32251,13302,14.85006,10.6,40.92805943,3536,4336,151,1334,37891,12630,3828,39.7,9.1,6077,42116,72.3,2715,7.0,80.1,9199,205.0,605,4076,13.45449691,4,10.0,16.2,3057,-34,641,4642,146,218,46341,159,2511,7881,6.654298565,3.9,174,15,3853,11933,25007,19373,2270,3931,4041,229.5,0.437699334,983
10.0,434,2439,49.8,6.3,26.9,2.140536542,4292,2502,1.879016188,8.4,5.921747987,407,676,19,274,44947,1814,480,33.2,11.6,1047,50564,81.7,585,7.3,90.3,1395,231.8,60,352,2.256431883,12,11.9,15.5,504,7,63,707,101,53,56181,183,432,1200,1.05918263,4.2,9,0,371,210,3642,3994,421,440,566,263.2,0.048373707,154
15.2,2589,4511,51.5,6.0,20.9,8.133088725,14940,4670,5.807846023,9.3,20.41373706,2132,1690,111,481,41423,6201,1948,37.2,9.8,3437,45906,80.1,1037,6.9,86.8,4252,240.7,262,1668,8.669683194,17,11.4,14.6,933,-529,159,2266,255,4630,50389,250,1373,3196,4.273817128,3.6,79,6,1578,3384,12038,11098,1183,2140,1752,265.2,0.152210457,437
15.7,179,3348,45.2,6.3,28.5,2.545333084,6150,3426,3.778921898,13.8,8.054236555,640,843,58,454,46282,2133,589,34.8,8.9,1581,51514,80.5,588,6.8,88.0,1366,206.5,83,818,3.468412385,6,8.4,12.9,1056,-41,78,746,56,246,56746,311,397,1776,1.757441598,3.5,32,11,826,16,4717,5950,421,646,606,227.6,0.293611036,163
7.3,4035,9782,49.9,5.4,17.4,7.49783716,19816,10071,6.636207254,12.4,23.40346999,3087,1611,505,581,37275,7605,2169,40.1,7.2,2869,41038,66.5,1077,6.2,72.9,4319,199.9,190,2689,6.835044925,120,6.3,14.5,865,252,289,1991,13,3381,44801,305,965,3334,4.034057323,3.3,204,8,2545,771,15242,18138,1093,4066,2211,224.8,0.361083686,510
10.4,7216,33100,52.8,7.1,21.7,52.0312677,76931,34678,35.57817268,10.6,149.9337643,9674,9689,430,2890,44997,32048,10480,40.5,8.9,15049,49385,83.7,5692,8.3,93.7,22986,248.6,2002,9320,39.74409634,12,10.8,13.9,9030,-389,1578,11189,334,5692,53773,12,6572,16764,14.71564819,3.4,248,24,8552,4467,60660,69760,5397,9445,8456,292.7,1.276760174,2046
12.3,2837,8776,55.4,6.1,25.9,9.06123169,23047,9203,11.44449749,9.1,29.98368799,2460,3178,86,1153,43372,10018,3009,38.7,9.7,4546,47737,74.4,2002,6.5,80.3,6985,212.0,292,2987,11.89222084,1,12.3,15.2,1894,-106,427,3153,24,392,52102,37,2225,6065,2.91020174,3.6,87,1,2499,327,18073,22254,1744,2606,2743,230.8,0.454611396,658
14.7,4514,14578,51.1,6.3,29.9,17.01656729,34120,15201,14.93756578,10.3,47.07596489,3348,5187,227,2068,39914,13902,3748,36.0,9.8,7259,43096,81.7,3726,7.3,90.3,9235,231.8,462,4041,17.93789745,0,10.1,16.0,3973,-412,623,4724,404,757,46278,75,2760,10489,8.420156416,4.2,124,8,3564,12435,27199,20864,2661,3714,4363,263.2,0.384555193,1133
10.5,1388,8324,47.9,5.8,23.8,12.90124793,17032,8691,8.092856179,11.9,28.5856684,1901,2215,438,891,47905,6371,1835,36.2,8.0,3616,53532,87.2,1407,7.0,99.6,3704,240.5,319,2427,6.63443099,18,8.8,11.5,2599,-138,367,2116,90,978,59159,358,1175,4147,3.331251668,3.2,74,33,2047,469,13298,15699,1059,2193,1525,284.4,0.249977553,430
14.2,1966,8837,49.6,5.4,29.1,7.414595124,19596,9130,6.562531154,11.6,23.14364139,2135,2631,92,1075,46492,7509,2138,36.2,9.8,4401,50542,66.5,2007,6.2,72.9,5083,199.9,353,2479,6.759161301,3,9.7,13.7,2096,167,293,2673,246,180,54592,447,1474,5647,3.989270655,3.7,278,7,2387,142,15142,18724,1490,2071,2078,224.8,0.357074885,554
13.6,2270,7567,53.9,6.7,32.3,15.54225701,20952,8137,12.62454673,9.2,42.55622982,1995,3786,154,1199,38250,9202,2101,39.7,11.8,5401,41201,87.6,2472,7.9,97.8,6108,249.7,315,2255,9.264568576,25,13.0,14.8,1891,8,570,3126,22,244,44152,260,2224,6773,7.929380752,4.1,204,8,2009,72,17072,20199,2010,2009,2521,287.0,0.301832098,706
9.4,786,6017,35.9,7.1,23.6,4.403437482,10020,6142,4.790475535,14.5,12.82327439,1228,1154,54,503,47709,2622,1105,27.7,7.4,2151,53253,88.9,815,7.8,95.4,2219,262.5,113,1381,5.093068922,61,7.3,9.9,1464,5,125,1179,71,197,58797,29,532,2385,3.95306593,3.3,88,21,1533,60,7311,9684,540,1122,725,285.7,0.156574485,239
3.2,1131,8196,35.7,6.2,19.4,8.056030222,14250,8524,5.474916036,9.0,21.17162063,2035,2014,314,403,59558,4155,1818,27.7,6.1,3545,66499,87.1,951,7.2,96.2,2290,243.8,468,1528,5.552727713,52,6.3,9.6,3076,15,328,2099,157,337,73440,163,731,2723,2.852014098,2.8,426,48,1393,115,11642,12879,713,2009,1112,279.6,0.129325889,328
